experiment_name,experiment_kind,job_id,sweep_index,replication,metric_name,metric_value,units,estimator,status,warning_code,confidence_interval_lower,confidence_interval_upper,sample_size,roc_table,hypothesis_pair,active_distribution_source,active_input_probabilities,active_output_hash,trial_batch_size,total_trials,root_seed,target_false_positive_rate
finite_sample_detection,finite_sample_detection,fbbe00ed0a9b,6,0,theoretical_total_kl_bits,46.09907963405412,bits,exact,complete,,,,100,tables/roc_n_100_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,5000,20260728,
finite_sample_detection,finite_sample_detection,fbbe00ed0a9b,6,0,total_variation_distance,0.3063399380384211,probability,exact,complete,,,,100,tables/roc_n_100_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,5000,20260728,
finite_sample_detection,finite_sample_detection,5d566633731a,6,0,tpr_at_fpr,1.0,probability,likelihood_ratio,complete,,1.0,1.0,100,tables/roc_n_100_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,5000,20260728,0.01
finite_sample_detection,finite_sample_detection,d0a78e0387ef,6,0,tpr_at_fpr,1.0,probability,likelihood_ratio,complete,,1.0,1.0,100,tables/roc_n_100_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,5000,20260728,0.05
finite_sample_detection,finite_sample_detection,a1829753a1ff,6,0,tpr_at_fpr,1.0,probability,likelihood_ratio,complete,,1.0,1.0,100,tables/roc_n_100_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,5000,20260728,0.1
finite_sample_detection,finite_sample_detection,9473656f15e2,7,0,auc,0.5,dimensionless,likelihood_ratio,complete,,0.5,0.5,100,tables/roc_n_100_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,5000,20260728,
finite_sample_detection,finite_sample_detection,5c615986b5a2,7,0,jensen_shannon_divergence_bits,0.0,bits,exact,complete,,,,100,tables/roc_n_100_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,5000,20260728,
finite_sample_detection,finite_sample_detection,9473656f15e2,7,0,minimum_equal_prior_error,0.5,probability,likelihood_ratio,complete,,0.5,0.5,100,tables/roc_n_100_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,5000,20260728,
finite_sample_detection,finite_sample_detection,5c615986b5a2,7,0,theoretical_per_observation_kl_bits,0.0,bits,exact,complete,,,,100,tables/roc_n_100_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,5000,20260728,
finite_sample_detection,finite_sample_detection,5c615986b5a2,7,0,theoretical_total_kl_bits,0.0,bits,exact,complete,,,,100,tables/roc_n_100_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,5000,20260728,
finite_sample_detection,finite_sample_detection,5c615986b5a2,7,0,total_variation_distance,0.0,probability,exact,complete,,,,100,tables/roc_n_100_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,5000,20260728,
finite_sample_detection,finite_sample_detection,66255969655e,7,0,tpr_at_fpr,0.0,probability,likelihood_ratio,complete,,0.0,0.0,100,tables/roc_n_100_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,5000,20260728,0.01
finite_sample_detection,finite_sample_detection,dbf53ac901c3,7,0,tpr_at_fpr,0.0,probability,likelihood_ratio,complete,,0.0,0.0,100,tables/roc_n_100_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,5000,20260728,0.05
finite_sample_detection,finite_sample_detection,ec1ab4a29dba,7,0,tpr_at_fpr,0.0,probability,likelihood_ratio,complete,,0.0,0.0,100,tables/roc_n_100_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,5000,20260728,0.1
finite_sample_detection,finite_sample_detection,e4268d869376,8,0,auc,1.0,dimensionless,likelihood_ratio,complete,,0.9999999999999999,1.0,250,tables/roc_n_250_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,5000,20260728,
